ID,Scaffold,Activity,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
20,O=C(C=Cc1ccccc1)NCCc1ccccc1,1,0.30480483,0.4643576,-4.0841355,1.1471204,-5.530065,-5.6440554,-5.74822,-7.049776,-6.4477186,-8.456036,12.814462,-4.813794,5.8927526,-4.833752,-8.083739,-2.408897,3.0166202,5.414818,-1.3815372,-8.674212,-6.238204,5.6238384,-11.248895,5.4370317,0.27316824,-7.610149,-2.8923783,-1.9821951,-1.9959697,-1.1624004,-1.2258205,12.03378,10.675226,0.9986542,-9.549022,-11.200342,10.16877,8.638437,-7.6305976,10.162438,6.304707,-9.858742,3.5781536,-0.69429713,0.7589286,-9.302132,-12.307624,2.2310207,10.052691,7.335905,4.9787545,6.803113,-0.8268516,0.3656135,2.9821274,8.464874,-3.4547746,-0.8688868,10.647145,-1.9047214,-5.789511,-3.2098505,9.24198,0.26257437,2.5680802,-6.387929,-3.657043,18.900204,-2.119945,11.038466,-1.4127824,-8.611595,7.5761924,-3.7106562,-10.583171,-4.15296,0.03901439,4.951832,-0.5231869,-10.323403,7.987843,6.4637384,3.955578,-5.213982,-15.276244,8.692554,1.9993168,22.521128,4.304963,-0.6068477,14.799235,2.565704,-0.21236405,-12.867798,5.799259,-18.490911,0.00063841045,13.65002,-8.99997,-4.2395816
21,C(=Cc1ccc2ccccc2n1)c1ccccc1,1,-1.2784525,3.0378487,-5.024939,0.09052224,-4.6139803,-2.1054804,-4.4537053,-6.8092356,-6.37313,-9.531497,15.779159,-6.9272,3.593839,-5.9373794,-5.0846677,-0.8240552,1.4666369,7.7486563,-4.7118006,-6.162276,-7.9413643,2.7759242,-9.108568,1.5221463,0.25828388,-6.5277643,-1.5147638,-3.0285966,-1.7825438,2.2568777,-2.95376,9.700511,11.676175,2.6339746,-6.583791,-11.173436,6.9219007,6.46212,-7.972902,7.7727575,9.674954,-9.636542,1.351838,-2.9437518,0.9779955,-10.416149,-9.067635,1.5279541,9.393535,6.5299873,3.838886,4.7588415,-4.4099445,-0.5718468,3.593611,9.405532,-2.8230157,-2.5356033,10.48738,-0.93099713,-4.5081477,-0.6911883,10.391457,1.4095356,5.7751913,-7.5306764,-3.715417,19.09238,-1.761543,11.725944,2.9276693,-6.2921705,7.634103,0.08739876,-9.297757,-4.2179317,-0.48714003,7.607247,0.9612688,-11.655164,11.546473,6.8757777,6.0881314,-5.6443872,-14.214027,7.710714,2.2785456,19.844585,3.3911684,0.9907176,11.998995,3.2077558,-2.9891112,-10.888259,5.370406,-17.984016,-0.89079916,13.287741,-6.1865325,-3.9513469
22,O=C1OC2C=CC(C(=O)C=Cc3ccccc3)=CC2S1,1,-3.2704463,4.1903405,-1.8036896,-4.047748,-4.1179004,-6.295454,-3.3964474,-8.590284,-6.0248075,-2.9807823,11.872854,-10.491331,5.0378065,-1.3328437,-10.858405,-1.2140818,0.57012236,3.4357886,1.1879243,-10.141015,-11.296904,8.784113,-11.432786,-0.12193686,3.8107538,-2.9632783,1.640543,-1.6005093,1.3900567,-1.1690413,-1.737649,3.1689641,11.097088,0.6152751,-6.6849427,-6.88053,9.654166,8.374564,-6.368776,9.474197,6.8627644,-4.902659,4.407111,-4.533656,-1.9596238,-8.478394,-11.160331,4.2894106,8.298497,12.199193,3.6108108,-0.52797455,-6.8209825,1.7918923,-1.691983,5.8759685,-4.66837,-3.0573647,11.640487,0.19102904,-6.402014,-1.6706644,11.046569,-0.033840194,-3.3800037,-5.5517187,-0.030102476,19.292816,-0.14490713,12.0700245,4.39091,-3.7186089,8.015293,-3.653787,-11.001559,-5.3760195,-2.0899978,7.1497273,-0.54757464,-8.021303,6.6593876,6.7888703,4.87653,-6.217317,-9.859645,10.659979,2.3144748,22.22168,2.5143836,-2.6399083,13.090294,0.43797356,-2.2026207,-8.629197,12.225826,-19.663147,3.688651,11.720835,-12.491196,-4.327201
23,c1ccc(-c2nccc(N3CCOCC3)n2)cc1,1,-0.4970824,0.10963354,-3.5167236,-2.3188293,-6.148053,-0.4350435,-5.249219,-6.173624,-2.793787,-12.028069,17.3889,-7.316735,-2.1303966,-3.0793135,-6.1065526,-2.6386979,-2.7338755,3.9190276,-7.2046914,-7.849276,-5.4935875,4.5600796,-7.9218507,2.3265007,-0.008355752,0.565943,-3.6569796,-6.9997478,5.3264036,1.2605138,-6.6148233,8.218739,15.688877,-0.017492533,-3.4358096,-8.814682,7.0834928,4.7146397,-8.493545,9.438566,9.729771,-5.575911,2.66987,-5.916578,-0.06254138,-10.084572,-6.2233224,-0.9051951,14.42321,5.4537644,7.8115573,2.4366875,-1.7684392,2.5134308,2.5690973,6.473645,0.32743376,-6.0414457,6.5232363,-0.18944685,-1.2182753,-2.572475,2.4062948,4.065207,0.9828304,-5.4495764,-2.618673,11.180274,0.87251997,7.9487295,0.17445959,-5.672948,5.394334,0.086922936,-8.918909,-4.3494034,0.3406929,2.295568,-1.0113374,-12.817698,12.766364,5.4616184,5.528696,-6.146709,-18.724792,13.112076,2.2199872,17.364902,-3.799241,2.879859,11.404191,5.36043,-5.118112,-6.8237195,6.6825485,-18.181355,2.6375499,8.799141,-5.65968,-2.0071778
24,O=C(OCC1=CC2C(=O)OC3CC(CC=CCCC=CC=C4COC(C1)C42)OC1(CCCCO1)C3)c1ccc[nH]1,1,-2.261238,11.509242,-2.5802653,-16.536667,-5.1837034,-9.728833,-9.677758,-11.83296,3.9799209,-0.32002395,23.316156,-19.362167,-2.4743977,3.208044,-18.717054,-2.4976766,-7.758241,3.1531837,1.1310999,-24.270401,-19.50062,24.330896,-25.00388,-0.76342976,16.192461,9.900571,-4.7433405,-16.753431,22.996992,-3.3185058,-14.989203,4.8348126,22.841614,-4.207313,-10.421637,-8.334554,13.008925,18.350739,-10.576647,18.422674,13.381419,-1.5196449,13.443623,-17.458002,-7.2562876,-8.841649,-24.066637,7.6977873,29.762825,27.085314,14.324092,-6.9895897,-8.392134,9.111453,-5.6876454,6.746236,-0.9227461,-10.219423,16.501791,1.2693745,-8.600556,-15.805997,5.7341228,8.219581,-16.952646,-18.312117,2.306536,23.688324,6.6337852,14.068833,2.6018467,-6.8123207,13.759825,-2.6453815,-16.801449,-9.360368,-8.498724,2.4787164,-12.676418,-20.14012,11.668719,19.63767,3.9792376,-9.205928,-24.396955,29.935896,-2.0863338,33.25471,-4.9165835,-2.2534766,27.863012,3.4333372,-10.720065,-18.537819,34.11581,-38.760143,10.187733,7.800769,-31.912971,-0.15015988
25,O=C1C=CCCCCCC2CCCC(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C=CC2CCCCC2)CCC1,1,4.3451295,10.874724,-1.822663,-16.482237,-5.2136364,-9.171622,-12.748345,-19.500553,4.833383,-4.1019087,32.842667,-16.236744,-3.2925057,2.6602068,-17.519953,1.5859009,-4.4959064,1.3486557,-3.6191204,-21.164564,-15.810625,32.234707,-23.505447,-4.9131227,17.428062,9.69932,-3.524302,-20.438128,18.85591,1.4430978,-18.867903,8.320978,25.301878,-7.465215,-9.254507,-3.414167,9.333351,22.332167,-17.725092,22.638926,13.870823,1.8016202,9.317615,-18.616873,-0.004912734,-20.890581,-14.4305935,4.8797426,32.81584,26.279997,20.275354,-1.3190575,-1.822126,19.844427,-7.2695556,5.2164574,3.0910528,-15.002658,19.21246,-0.44467136,-10.469417,-14.196131,-1.5833104,17.873056,-26.214231,-21.329857,5.4194956,23.681787,7.220802,11.183963,-0.42736965,2.3260412,15.878687,-1.8644462,-19.890068,-7.3205757,-10.634038,-2.7742898,-9.300389,-19.088373,15.212779,12.632611,1.7361631,-10.1426325,-37.23224,34.13421,-5.6841106,27.684305,-9.9436455,3.4840004,33.13469,3.1718397,-7.699083,-20.119137,23.635653,-33.55379,17.867613,14.900979,-32.190548,2.034649
26,O=C1OC2CC(CC=CCCC=CC=C3COC4CC=CC1C34)OC1(CCCCO1)C2,1,-4.3051777,12.932189,-1.9906765,-14.369386,-0.78219235,-8.391108,-8.150232,-7.802953,5.889002,3.6594667,16.751423,-18.243565,-4.504806,6.0835276,-14.808415,1.3114662,-7.9493604,0.5158159,-0.44874257,-20.394882,-17.212042,21.094906,-20.854454,-4.9938498,13.991823,12.352751,-2.4035528,-15.664653,22.210476,-1.7043823,-17.971838,-0.70593286,17.125061,-4.112526,-6.488991,-3.9352427,7.9023366,11.832386,-8.219379,14.284578,12.181257,3.4085224,13.625839,-16.81379,-6.715499,-7.987904,-17.997097,4.6426816,23.364054,22.520317,10.692002,-10.841159,-7.90385,10.78515,-8.389624,2.9722152,2.6153615,-7.96213,15.226172,3.853626,-4.199786,-14.74531,2.4826508,8.923132,-17.719143,-15.214186,1.4306762,19.421682,7.126023,10.773123,2.6178129,-2.4785225,11.297316,-2.9697354,-14.839577,-8.738478,-9.273086,-1.1789559,-11.792072,-14.495047,9.304264,15.579785,2.2141023,-7.998435,-15.768084,26.617891,-1.8785801,22.560953,-6.581301,-3.774315,21.175974,1.1331939,-10.038279,-14.176882,29.641384,-30.34018,9.558798,0.36483294,-26.88881,1.7422547
27,O=C(C=CC1=CC2OCOC2C=C1)c1ccccc1,1,-4.1744595,4.19163,-1.0658607,-3.4438264,-2.1779833,-4.6809864,-2.3438249,-7.3917003,-2.6056502,-3.1402068,13.382944,-11.582296,3.8455257,0.867499,-10.4012165,-1.4228061,0.8659105,3.444804,2.2556617,-10.933167,-11.832193,6.1556787,-10.475374,0.23259631,5.7728395,-1.9952723,0.31613952,-4.767669,4.6541104,1.1630648,-4.372366,3.8496807,9.730223,-0.47246748,-7.6472216,-10.342179,7.802245,5.4836416,-7.3103037,10.128773,3.8648999,-3.658421,4.6356673,-3.7009473,-2.4539092,-6.8938756,-10.097322,2.6245892,9.075798,12.271799,3.124283,-2.485099,-5.2085524,2.6916347,-1.1692189,7.1978936,-2.2079427,-2.3577383,11.576456,0.099567935,-5.1339283,-3.3358893,9.818655,-0.19790246,-1.6836548,-6.2313547,-0.33666718,19.299355,0.5718623,11.255078,1.1846479,-4.8514442,8.067525,-5.5551867,-11.402493,-5.240327,-4.875796,6.7838187,-3.2821543,-8.481442,6.3075466,8.318507,4.252079,-5.737772,-9.968498,11.141069,3.7512577,20.615524,2.5239625,-1.4768647,13.311382,0.44643375,-2.023428,-9.273282,14.263519,-19.921795,2.4995744,7.387885,-12.24089,-2.791712
28,c1ccc(N2CCN(CCCNc3nc4ccccc4n4cccc34)CC2)cc1,1,0.2655316,0.68434674,-5.192276,-3.0004108,-9.676539,-6.563801,-9.475981,-10.760217,-6.5011415,-16.687943,23.802925,-6.1219034,2.3542335,-6.4870634,-9.629815,-4.899571,-3.8525546,8.34397,-8.992891,-13.211574,-8.86355,9.208552,-14.097622,9.130479,-1.0392628,-0.5982949,-4.4907303,-7.2435026,2.9327617,0.7075182,-5.687157,17.397738,21.957575,1.9349802,-10.735714,-14.226564,12.842461,8.753405,-10.92025,17.458523,13.396599,-12.026389,3.6861339,-7.4758377,-1.6889668,-16.086912,-11.229179,-0.8423581,23.026691,9.059866,12.751107,9.416592,-1.0083332,4.057212,4.682589,8.707312,0.46546984,-4.633019,13.441088,-0.47464177,-4.0763197,-5.804208,5.3059487,8.459819,0.46459764,-9.466116,-1.5213833,18.108198,-3.5947857,12.690315,-0.11139756,-12.180779,6.9274006,-3.6035066,-13.495878,-5.6255894,2.4920356,4.0354743,0.7641919,-18.074331,18.416368,9.292353,5.716158,-11.007159,-28.86123,19.146843,1.5220312,30.923796,-1.4235793,3.448166,18.261982,8.498327,-3.6717448,-17.23281,8.11473,-25.174505,2.7702844,14.758583,-10.381955,-5.9119563
29,c1ccc(C(c2ccccc2)N2CCN(CCCNc3nc4ccccc4n4cccc34)CC2)cc1,1,1.9287012,0.34165815,-7.3804617,-3.694586,-10.47461,-7.6200147,-12.1560545,-10.681911,-8.941974,-19.62881,28.638336,-8.982413,4.331013,-8.341799,-12.038008,-7.628938,-3.1778874,10.937102,-10.710815,-16.996239,-13.377475,12.213326,-18.173714,9.463328,-1.3216158,-3.1225858,-5.432574,-9.743588,1.8080201,3.34316,-6.5075374,21.074669,24.296616,3.1210332,-14.678722,-18.058369,15.937273,11.297559,-15.607444,21.655186,15.842011,-13.768173,4.8426085,-9.927048,-2.6714132,-18.917446,-15.680034,0.6090355,26.320635,9.544933,13.7426195,12.107857,-1.3422143,3.319009,7.4243503,13.263204,-1.9290266,-4.6069527,16.89809,1.3213545,-4.030826,-6.2986135,7.5133886,10.621557,2.6849294,-13.102613,-6.9225154,23.204664,-5.881356,16.983833,-0.20501624,-14.011502,7.0684996,-5.231882,-13.775083,-7.1654987,3.1171713,4.9716783,-0.51247805,-23.63768,23.181282,12.269898,8.484516,-14.571324,-34.418903,23.059198,4.033691,38.97835,0.2261219,2.1760094,22.69498,9.304607,-5.012815,-20.934818,9.14907,-30.711452,2.6473205,19.678429,-13.7516165,-8.0245695
30,c1ccc2c(c1)CCc1ccccc1C2N1CCN(CCCNc2nc3ccccc3n3cccc23)CC1,1,0.24864547,2.104679,-6.3433547,-6.98075,-13.117151,-6.5482802,-12.313623,-15.636052,-8.26596,-17.219994,29.83845,-8.196182,2.0967724,-7.3027844,-13.00968,-3.6329038,-4.265592,11.916267,-8.422855,-16.351152,-12.822223,13.720114,-20.393114,10.298887,-0.01191657,0.3261011,-5.6443057,-9.526291,4.389386,2.508264,-7.1502366,20.88128,27.810192,3.1951535,-12.517999,-16.330784,15.522195,13.929508,-14.081241,23.312685,19.452589,-12.981435,6.33995,-11.026106,-0.8569503,-19.481144,-14.254624,1.0547242,28.133736,13.736256,17.730967,9.803142,-3.0332394,6.376023,5.0792284,14.552529,0.65993404,-8.593169,15.157525,0.79508704,-6.557296,-7.1105876,7.785694,11.024818,-1.7733505,-14.028255,-2.5307446,25.69761,-4.3001595,15.785137,0.4726832,-12.375084,8.765242,-3.794619,-17.379637,-6.9804306,1.418818,3.0285904,-0.77025765,-23.088297,24.701488,13.929208,8.428104,-12.3863125,-37.861996,26.960886,4.288695,38.335045,-1.3118494,4.093537,23.32545,10.519427,-6.6442413,-23.588322,12.5914345,-32.379723,5.144193,21.950756,-13.893969,-7.696224
31,O=C(C(c1ccccc1)c1ccccc1)N1CCN(CCCNc2nc3ccccc3n3cccc23)CC1,1,1.6073005,0.052663445,-8.948012,-3.934562,-11.387615,-8.271692,-12.174406,-12.3488035,-8.927788,-20.252413,29.657278,-7.4394536,6.054619,-8.597203,-13.745202,-9.820584,-2.6081297,9.920304,-10.140641,-19.126415,-12.32859,13.193426,-20.21415,9.736699,-0.851915,-5.616775,-6.3164268,-10.722738,2.4124854,1.068843,-4.9947143,22.530455,25.715254,1.9708773,-14.692816,-19.67984,18.11271,13.214042,-16.725178,23.378977,16.081182,-15.4871,6.3096566,-9.633204,-2.0581787,-19.02542,-17.988203,0.72797656,28.86644,11.632548,14.605205,13.056413,-1.6092229,3.1995142,6.505793,13.3301735,-2.515656,-5.1225348,16.961052,0.5550324,-5.498716,-7.648785,8.666798,10.618534,0.4400679,-13.377865,-6.0214925,25.032114,-5.37592,18.85209,-2.0926795,-15.169963,7.7313647,-4.615305,-15.453906,-7.210267,3.5019193,3.7288814,-1.5103551,-23.926313,23.249737,13.177413,8.916293,-13.296698,-35.286427,22.078989,4.4078755,41.470833,-0.55425805,2.551468,24.099533,9.873422,-4.751601,-22.182594,8.994241,-33.29676,5.509475,21.647408,-15.833366,-6.644175
32,O=C(C=Cc1ccccc1)CC(=O)C=Cc1ccccc1,1,-2.0240462,0.6792578,-4.6845326,1.5326328,-3.2313406,-3.8682768,-4.8401737,-10.003736,-6.3355694,-7.2245135,13.165776,-6.3993473,8.525338,-5.099402,-9.566878,-1.8774697,4.4855685,5.804975,-0.9111096,-10.413088,-10.172502,5.2497926,-9.983379,3.8270295,5.524535,-9.448351,-0.057313252,0.18585338,-3.2361786,-2.196338,-2.5526605,11.125506,10.149466,0.7952918,-10.041418,-12.098554,7.7512555,7.350814,-9.646709,8.277201,4.335116,-10.568144,3.5074835,0.37937808,2.80493,-9.95583,-14.3999815,5.513835,10.809665,8.312136,4.4328938,6.0098104,-2.1319427,0.64369255,2.388765,10.014117,-7.191609,0.53593504,14.853331,-3.5031326,-9.432544,0.34712958,13.301116,-1.5708036,-0.6864815,-8.838588,-4.176456,23.493404,-2.339926,11.509681,-0.5663316,-7.9391527,12.235385,-3.398819,-12.879529,-4.4846663,-2.3737714,8.717306,0.72093683,-10.732449,7.56668,7.5597973,5.4712276,-5.5761437,-15.282983,7.5104027,2.7172582,23.344564,5.8673058,0.26624024,19.073372,-0.5527551,-0.062576085,-13.612181,4.34256,-22.643078,1.7141516,16.382627,-9.066282,-4.0267873
33,O=C1CCOC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)CN1,1,8.132687,12.6117735,0.5042213,-2.6982784,-17.289122,-7.1151986,-8.649845,-10.529407,-6.7566533,-3.066927,27.591711,-13.396385,2.1814485,-11.535404,-15.237151,-0.16512084,-9.844157,1.7080222,8.867214,-22.689262,-13.850355,21.719193,-25.785885,1.3584251,-0.6703601,0.9330106,-2.4738154,-16.31865,1.3751025,-9.770355,-5.968096,18.21731,30.91574,0.36530095,-9.981033,-8.761481,21.966011,25.607872,-4.9830794,16.601488,11.722933,3.314462,5.708109,-10.910459,-1.0105191,-15.455841,-16.51747,7.861506,24.920212,13.958475,11.168356,3.7707517,0.88143647,6.428897,5.049226,16.91137,-8.099588,-10.690906,12.971519,0.4660193,-11.979012,-7.8087378,6.344302,5.064249,-10.964204,-16.975616,1.3097556,20.295284,-2.3721704,19.540241,0.34549454,-9.988263,11.864928,5.9739447,-8.1484995,-8.527567,-0.23278333,6.3518786,5.201149,-27.670078,12.742718,3.41413,3.8788788,-9.218348,-25.812975,26.82814,0.5216376,42.490665,3.8833811,-7.1033287,20.019455,7.6067133,-3.0877771,-16.0226,15.47345,-27.194183,14.650089,27.416166,-29.600693,-2.424518
34,O=C(Nc1cccc2c1OC(CNS(=O)(=O)c1ccccc1)CCNC2=O)NC1CCCCC1,1,3.7948728,4.112931,-1.226117,-3.906415,-9.754496,-7.295009,-10.96812,-13.198787,-2.7009335,-10.951716,24.735704,-9.154353,-0.36305752,-6.07402,-15.671552,-1.1292114,-5.5093517,3.2243385,-3.2886543,-14.853618,-7.774925,20.036476,-21.846235,8.990537,1.3707964,-2.3868096,-6.233459,-10.943576,5.7432394,-1.5941951,-6.4750905,11.055611,21.710333,-0.37902763,-12.511596,-7.353213,16.786116,19.503954,-13.831542,21.287973,10.668639,-9.515885,5.4761696,-6.775398,-1.6218858,-14.044517,-17.3643,1.9765357,24.29358,17.318836,10.868719,9.324018,0.59273124,5.536916,7.71824,12.857172,4.382231,-9.626654,8.013479,-4.149247,-5.7847075,-9.697803,2.6126022,9.816312,-7.3211474,-10.635185,1.6734444,24.956394,2.2136815,19.454458,-4.1520267,-8.46975,10.276432,-6.452459,-18.983269,-5.36976,2.361161,-1.5718791,0.07836577,-18.699804,17.765934,11.842137,7.534487,-6.66959,-30.365065,21.37711,0.45101592,32.462185,-5.3420663,-1.5877081,26.637514,2.8098578,-5.9301643,-19.201033,13.921064,-31.64372,9.54508,20.939854,-21.95166,-4.431317
35,O=C(c1cnoc1)N1CCC2(CC1)Oc1ccccc1C(=O)C21CC(c2ccccc2)=NO1,1,-7.0136056,8.215563,-3.3709126,-11.830526,-9.40995,-5.5380044,-9.5547285,-12.438933,-3.9924607,-9.006361,26.205452,-13.730787,-2.6219807,-6.4223523,-13.965415,-2.5627625,-6.5435824,6.8464956,-4.624041,-18.618967,-14.524333,13.844891,-18.908636,6.468753,10.852049,-1.9932582,-1.7998245,-11.366652,10.313827,-2.9593287,-10.626557,9.406984,24.11126,-4.729701,-8.823675,-16.065556,10.814037,12.634497,-12.74048,17.203669,15.267617,-5.0914807,5.7175245,-12.590578,-5.07797,-13.808207,-17.691107,0.59846973,25.825464,16.901112,6.541274,2.215518,-4.323331,1.5003092,4.747275,15.498734,-2.1674914,-7.158227,7.076991,3.3667483,-4.282064,-6.077863,7.715174,2.4030488,-1.3895154,-13.227315,-3.8020544,22.28781,0.23896727,13.621708,-5.8435016,-6.6771646,10.4502,1.684429,-14.114748,-10.481677,-0.68056554,4.9443035,-7.7338963,-16.729916,20.424023,9.98776,6.4585066,-4.677185,-23.895752,17.510561,5.324029,27.643871,-1.6467689,2.2158217,21.29426,7.3738527,-8.105435,-12.809063,20.878057,-34.086914,7.7087183,19.191406,-9.145883,-8.233912
36,O=c1[nH]c2ccccc2cc1CN(CC1CCCO1)S(=O)(=O)c1ccccc1,1,4.2979817,3.4043834,-2.5959628,-2.153019,-7.1586666,-2.4197733,-8.571195,-10.57796,-3.753296,-11.977559,21.439512,-8.450527,6.7232366,-6.0705256,-13.33051,1.4252597,-5.468498,9.648419,-2.722154,-10.170392,-8.697399,11.856414,-14.864922,7.505974,-0.5210342,-1.6439329,-7.2862873,-8.959513,2.214738,0.96211565,-5.4070807,11.605665,19.601364,3.642666,-11.800354,-11.936712,11.654013,13.261542,-8.5247555,16.923513,8.530052,-7.040801,5.46346,-4.4354815,-2.4482613,-10.05674,-13.857135,3.7737682,20.909777,10.695888,7.38551,5.243063,-1.1870887,3.298296,6.294749,12.137355,-1.664264,-6.124676,5.480669,0.05341644,-2.0202131,-4.7957478,3.4250443,4.9017596,-0.81821847,-5.033955,0.3983637,22.520828,-0.18134636,15.8735075,0.22546966,-8.656806,5.799512,0.88660103,-13.843243,-3.2590103,4.3521833,2.6687288,-0.5697122,-17.690474,16.028612,10.124934,9.887864,-9.082229,-22.066422,17.440445,0.9312963,31.382439,-2.5727897,-1.348259,22.142647,4.7839146,-2.9270432,-16.8603,12.355195,-26.26522,2.109635,16.565626,-17.013851,-5.9152884
37,c1ccc2c(c1)CCN(c1nc(CN3CCOCC3)nc3sc4c(c13)CCCC4)C2,1,1.2686758,1.0531876,-1.951035,-10.476243,-10.838341,-4.694851,-7.4456487,-14.101487,-2.3591602,-15.542982,29.263857,-10.395679,-5.863786,0.34651697,-8.023418,-5.641711,-5.838832,7.0466475,-9.802623,-9.738431,-10.989864,15.322279,-11.5721245,6.2556267,4.495069,6.5049186,-1.4568076,-13.238581,12.554288,1.8449801,-10.057088,12.571846,25.520275,-1.716317,-5.4174705,-8.49452,7.587249,10.785824,-12.493998,15.094234,16.995548,-8.052947,6.1101327,-11.17764,3.8190303,-16.400171,-5.6976137,-0.02846399,23.983164,7.2677536,19.102497,4.0645494,-1.0962995,8.94315,1.7459136,8.603869,5.157902,-5.2889385,7.2396293,0.062378414,-5.1492777,-4.00354,1.6052101,8.916547,-6.285895,-8.884967,0.8172108,13.4638815,1.2599205,7.5242505,-1.3661054,-2.5748956,10.552842,-0.46223402,-14.655139,-3.1702313,0.6515367,-2.3945532,-3.2267842,-17.449387,18.41352,7.941382,5.37427,-6.8289676,-32.5298,28.184736,0.681775,25.380209,-4.9368215,2.0353775,20.122997,6.1614156,-5.147213,-13.661206,12.203336,-29.071999,8.758414,17.263376,-12.64075,-5.0965595
38,O=C1C(Cc2ccccc2)Nc2ncnc(N3CCN(c4ccccc4)CC3)c2N1Cc1ccccc1,1,2.2168725,3.491665,-5.1219387,-4.5033107,-17.040907,-10.370614,-11.601891,-14.28434,-5.953184,-16.386726,29.979399,-13.002151,2.9107854,-10.097642,-14.002434,-4.875683,-6.5988803,8.711166,-4.843645,-19.671825,-14.172908,11.922374,-20.386198,6.7959385,-0.079950005,-2.8144662,-6.4750323,-11.399894,2.6498077,-1.298586,-10.620913,18.997927,29.967985,1.6286509,-9.396007,-14.390504,17.894045,14.618,-13.1729355,20.141134,19.98557,-9.152048,4.7457414,-9.715312,-2.8975537,-19.019691,-12.763615,0.9980237,28.753328,11.345778,13.827432,8.970546,-3.865295,2.915468,5.7918925,12.783089,-4.0805264,-9.169623,15.465456,1.5670232,-5.2401032,-5.5792303,8.956348,7.4411,-1.4072543,-12.786234,-1.8170996,24.02829,-2.9522014,18.570633,2.5855036,-13.49975,8.348852,2.3585563,-13.623717,-8.618348,3.0836415,7.31004,2.3627052,-25.048027,22.94722,10.6039295,7.5613427,-11.4552145,-34.469654,28.405046,3.4641492,40.480255,0.20169151,-0.63031757,20.351204,11.616428,-7.5668144,-19.378296,10.693077,-30.808428,7.941428,23.077461,-15.359601,-6.4295607
39,C=C1C2CCC1c1cn(-c3nc(-c4ccccc4)cs3)cc12,1,-0.26714736,3.0165358,-4.7626514,-8.590959,-6.944892,-3.4144359,-6.273058,-8.993661,-2.84579,-7.4828415,15.439472,-9.587313,-1.329868,-3.2289288,-6.9869614,-2.8439949,-3.7663977,3.1423216,-5.3390155,-9.860607,-8.379678,10.612923,-13.081836,0.4958883,-0.038879953,-2.3306062,-2.7806349,-7.032827,4.271972,-0.32366496,-4.1619678,4.2752194,12.837394,3.4945886,-3.6907785,-6.865212,7.482327,8.983934,-8.967967,13.501665,15.828337,-5.8477097,3.0836625,-9.828805,-3.1240547,-9.329495,-8.358621,4.304199,13.498464,10.355051,8.125841,2.3356087,-7.707487,1.9998875,0.47196758,9.290775,-0.4032007,-8.148488,8.785614,2.7022896,-7.148838,-3.0413249,6.613789,2.9572005,-2.1128886,-9.218549,0.94172144,13.509512,2.1578903,6.86169,3.2777734,-7.5177774,9.302231,-0.53198063,-7.203031,-6.417516,-0.10182381,6.2208085,0.22554953,-11.643368,13.642297,7.9410667,6.22745,-7.1209006,-19.330015,15.368288,1.2982284,19.292915,-1.5539895,1.4383291,16.296522,4.42081,-4.510708,-13.097769,9.167714,-17.911896,0.77046204,13.07985,-8.747196,-1.5006653
40,O=C(NC(=S)Nc1ccc2[nH]c(=O)[nH]c2c1)c1cccnc1,1,0.8737319,1.6547714,-5.042727,-0.8560013,-12.589892,-5.3319354,-3.4528074,-7.097911,-4.877591,-9.049914,13.160231,-5.553385,2.9445827,-5.133088,-9.622972,-4.7475796,-2.1308374,5.4725947,0.3539667,-6.5997486,-2.1706002,8.068879,-9.652468,6.8081627,4.265331,-3.3524032,-3.8980157,-6.7430806,1.213951,0.46447027,1.4410058,9.219628,13.353518,6.033891,-7.56247,-9.009951,14.414136,14.114955,-8.411097,14.778741,6.3188686,-13.642943,2.3147411,-3.1844635,-1.903742,-10.851623,-15.854293,0.2921751,16.080439,9.22894,4.4806395,7.38157,1.4789306,-3.4270885,6.6186547,9.353709,-3.3342624,-3.8560016,4.492651,-4.075152,-8.532972,-2.2815874,5.494009,1.1368651,3.4248397,-6.6084595,-1.7332878,19.707155,-1.4991088,12.3474865,-1.8905687,-11.936117,5.9307547,-0.19372693,-6.6401944,-5.2472887,3.6125581,4.6301928,4.988267,-15.374069,9.04347,6.7656507,4.863643,-1.8192899,-16.532597,12.362746,-0.18822524,23.689005,0.5633464,0.007964104,14.731579,1.1239545,-3.6070063,-8.746788,6.155497,-24.078142,7.1008873,14.719412,-12.54728,-1.0580403
